Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
x,16-Sep-17,x,x,3.1,19.55,6.3,x,x,x,,x,,,http://www.mapmyrun.com/workout/2467538360
x,6-Oct-17,x,x,3.11,1198,6.416666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2508593210
x,14-Oct-17,x,x,3.09,1197,6.466666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2522643863
"Oct. 12, 2014","Oct. 5, 2014",Run,1020,8.63511,4754,9.17633,4.72808,6.53856,12.6901,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/763388877
"Aug. 26, 2014","Aug. 26, 2014",Run,721,6.06343,3909,10.7462,4.88746,5.58339,12.2763,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/706389583
"Aug. 26, 2014","Aug. 23, 2014",Run,617,5.12265,3166,10.3005,6.00188,5.82498,9.99687,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/706389613
"Aug. 20, 2014","Aug. 20, 2014",Run,0,0,1166,0,0,0,0,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/699043177
"Aug. 20, 2014","Aug. 17, 2014",Run,1055,8.89384,5241,9.82146,4.65344,6.10907,12.8937,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/699043185
"Aug. 20, 2014","Aug. 14, 2014",Run,0,0,1114,0,0,0,0,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/699043191
"Aug. 10, 2014","Aug. 10, 2014",Run,983,8.29354,4416,8.87278,6.85644,6.76226,8.75089,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/684851307
"Aug. 10, 2014","Aug. 6, 2014",Run,0,0,1162,0,0,0,0,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/684851317
"Aug. 10, 2014","Aug. 4, 2014",Run,0,0,1200,0,0,0,0,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/684851329
"Aug. 10, 2014","Aug. 2, 2014",Run,943,8.00258,4297,8.94975,5.12955,6.7041,11.6969,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/684851357
"Aug. 2, 2014",27-Jul-14,Run,959,8.04789,4109,8.50964,5.64207,7.05082,10.6344,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/672764147
20-Jul-14,19-Jul-14,Run,835,7.00379,4142,9.85755,2.89346,6.0867,20.7364,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186283
20-Jul-14,18-Jul-14,Run,576,4.8656,2631,9.0129,4.50569,6.65712,13.3165,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186295
20-Jul-14,17-Jul-14,Run,560,4.99012,2598,8.67758,0.99067,6.91437,60.565,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186323
20-Jul-14,16-Jul-14,Run,292,2.43703,1512,10.3362,7.5365,5.80485,7.96126,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186343
20-Jul-14,13-Jul-14,Run,921,7.75269,4622,9.9379,5.31137,6.03749,11.2965,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186369
20-Jul-14,10-Jul-14,Run,483,4.00036,1875,7.81083,5.25723,7.68164,11.4128,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/655186387
9-Jul-14,9-Jul-14,Run,530,4.54732,2455,8.99779,2.42189,6.66831,24.7741,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/640458095
9-Jul-14,7-Jul-14,Run,594,4.99271,2401,8.01386,5.77571,7.48703,10.3883,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/640458129
5-Jul-14,5-Jul-14,Run,1138,9.56636,5825,10.1485,5.93153,5.91222,10.1154,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/634853507
22-Jun-14,22-Jun-14,Run,643,5.32593,2580,8.073707315,0,7.431530233,0,,,,,http://www.mapmyrun.com/workout/617546357
22-Jun-14,21-Jun-14,Run,572,4.80362,2580,8.951582348,0,6.702725581,0,,,,,http://www.mapmyrun.com/workout/617537067
17-Jun-14,17-Jun-14,Run,595,4.95146,2459,8.277019977,0,7.248985767,0,,0,,,http://www.mapmyrun.com/workout/611252289
17-Jun-14,12-Jun-14,Run,676,5.54405,2541,7.638819996,0,7.854616293,0,,0,,,http://www.mapmyrun.com/workout/611250975
17-Jun-14,5-Jun-14,Run,525,4.31,1920,7.42,0,8.08,0,,0,,,http://www.mapmyrun.com/workout/611249309
3-Jun-14,1-Jun-14,Run,3133,26.17,13353,8.50401,0,7.05549,0,,0,,,http://www.mapmyrun.com/workout/593871831
28-May-14,28-May-14,Run,488,4.13041,2053,8.28363,6.90232,7.2432,8.69273,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/586941129
28-May-14,27-May-14,Run,539,4.52819,2296,8.448,7.06596,7.10227,8.49141,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/586941151
25-May-14,25-May-14,Run,1027,8.65631,3947,7.59841,5.78069,7.89639,10.3794,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/583140155
25-May-14,22-May-14,Run,509,4.30752,1902,7.35868,5.03802,8.15363,11.9094,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/583140163
25-May-14,21-May-14,Run,827,6.99835,3426,8.16015,5.70447,7.35281,10.5181,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/583140173
25-May-14,20-May-14,Run,121,1.47833,1534,17.3048,12.5221,3.46725,4.79152,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/583140175
20-May-14,20-May-14,Run,531,4.49481,2043,7.57481,5.0704,7.92099,11.8334,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/577283089
18-May-14,18-May-14,Run,1426,12.0011,6387,8.86984,6.26692,6.7645,9.57409,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/574579811
17-May-14,17-May-14,Run,473,4.00164,1763,7.34458,5.58567,8.16929,10.7418,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/573092509
15-May-14,15-May-14,Run,596,5.00605,2243,7.46518,4.5148,8.03731,13.2896,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/571422849
15-May-14,14-May-14,Run,217,2.41756,6205,42.7789,14.5221,1.40256,4.13162,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/571422861
13-May-14,13-May-14,Run,954,8.001,3939,8.20508,5.29878,7.31254,11.3234,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/568858749
13-May-14,12-May-14,Run,594,5.00826,2192,7.29464,5.57638,8.22521,10.7597,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/568858963
10-May-14,10-May-14,Run,2376,20.0018,12077,10.0647,0.716889,5.96144,83.695,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/565553029
8-May-14,8-May-14,Run,1190,9.99881,5514,9.19205,3.70885,6.52738,16.1775,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/563578677
8-May-14,6-May-14,Run,1180,9.99863,5865,9.77493,4.91883,6.13815,12.198,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/563578683
8-May-14,5-May-14,Run,610,5.13962,2232,7.23951,4.39784,8.28785,13.6431,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/563578699
4-May-14,4-May-14,Run,1443,12.1233,6540,8.99175,1.4155,6.67278,42.3877,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/558519871
26-Apr-14,26-Apr-14,Run,2069,20.31,12252,10.05,1.32352,5.97,45.3338,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/549889730
25-Apr-14,24-Apr-14,Run,1414,11.9155,6153,8.6052,5.81075,6.97253,10.3257,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/548357964
23-Apr-14,23-Apr-14,Run,1214,10.2471,5837,9.49465,1.28411,6.31934,46.7251,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926540
23-Apr-14,22-Apr-14,Run,596,5.0017,2212,7.37284,4.33739,8.13797,13.8332,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926548
23-Apr-14,20-Apr-14,Run,1457,12.3248,7146,9.66573,0.630907,6.2075,95.1011,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926552
23-Apr-14,19-Apr-14,Run,484,4.1167,2173,8.79711,6.29191,6.82042,9.53606,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926564
23-Apr-14,17-Apr-14,Run,594,5.02394,2307,7.65261,2.04986,7.84046,29.2703,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926572
23-Apr-14,15-Apr-14,Run,600,5.00287,2335,7.77686,5.64682,7.71519,10.6254,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/546926592
13-Apr-14,13-Apr-14,Run,2378,19.9972,11686,9.73943,0.618213,6.16052,97.054,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/536169756
13-Apr-14,11-Apr-14,Run,1195,10.0032,5014,8.35329,5.75464,7.1828,10.4264,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/536169770
9-Apr-14,9-Apr-14,Run,1193,10.0006,4690,7.81538,5.81957,7.67717,10.31,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/531909310
9-Apr-14,8-Apr-14,Run,495,4.21079,1853,7.33454,5.96451,8.18048,10.0595,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/531909322
6-Apr-14,6-Apr-14,Run,2236,18.9972,11344,9.95265,0.477513,6.02854,125.651,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/528482360
5-Apr-14,4-Apr-14,Run,1094,9.27424,4961,8.91406,2.30117,6.73094,26.0737,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/527215994
5-Apr-14,2-Apr-14,Run,1058,9.00305,4452,8.24037,1.90338,7.28123,31.5229,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/527216022
30-Mar-14,30-Mar-14,Run,2025,17.0005,9890,9.69718,2.22777,6.18737,26.9327,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/521365552
30-Mar-14,25-Mar-14,Run,511,4.31232,1974,7.63084,2.42232,7.86283,24.7696,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/521365558
23-Mar-14,23-Mar-14,Run,1604,13.1,5901,7.51,0,7.99,0,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/514981563
23-Mar-14,20-Mar-14,Run,527,4.44987,2157,8.07904,1.27054,7.42663,47.224,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/514981579
23-Mar-14,19-Mar-14,Run,865,7.14114,3940,9.1952,1.09167,6.52514,54.9615,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/514981601
16-Mar-14,16-Mar-14,Run,1912,16.0904,9491,9.83226,0.808854,6.10236,74.179,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/508898023
13-Mar-14,13-Mar-14,Run,957,8.06335,4510,9.31981,5.99785,6.4379,10.0036,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/506343407
9-Mar-14,9-Mar-14,Run,1675,13.95,7950,9.5,6.6065,6.32,9.08196,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/502390859
7-Mar-14,7-Mar-14,Run,0,7.07096,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/500304145
9-Mar-14,2-Mar-14,Run,1406,12.0315,10299,14.2672,2.14734,4.20544,27.9416,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/502390869
9-Mar-14,"Feb. 27, 2014",Run,494,4.15482,1849,7.4177,5.65516,8.08876,10.6098,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/502390877
9-Mar-14,"Feb. 26, 2014",Run,715,6.03755,3070,8.47469,6.27571,7.0799,9.56067,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/502390881
"Feb. 22, 2014","Feb. 22, 2014",Run,1430,12.0026,6780,9.41467,5.48403,6.37303,10.9409,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/490469003
"Feb. 15, 2014","Feb. 15, 2014",Run,1211,10.1787,6319,10.3442,4.76504,5.80038,12.5917,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/484877559
"Feb. 10, 2014","Feb. 9, 2014",Run,1215,10.1813,5817,9.52162,5.01728,6.30145,11.9587,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/481244237
"Feb. 10, 2014","Feb. 2, 2014",Run,1644,13.8549,7934,9.54534,3.19543,6.28579,18.7768,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/481244273
"Feb. 1, 2014","Feb. 1, 2014",Run,567,4.81666,2504,8.66636,5.97914,6.92332,10.0349,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/475307539
"Jan. 31, 2014","Jan. 31, 2014",Run,487,4.82,2465,8.52,0.44858,7.04,133.755,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/474466571
"Jan. 31, 2014","Jan. 30, 2014",Run,494,4.44,2121,7.96,2.71674,7.54,22.0853,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/474466591
"Jan. 27, 2014","Jan. 26, 2014",Run,1053,8.84147,4856,9.1544,4.11323,6.55422,14.5871,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/471571329
"Jan. 27, 2014","Jan. 12, 2014",Run,1059,8.90354,5068,9.48794,3.58492,6.32382,16.7368,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/471571363
"Jan. 5, 2014","Dec. 6, 2013",Run,0,0,2877,0,0,0,0,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/456760201
"Jan. 5, 2014","Nov. 23, 2013",Run,832,7.00322,3842,9.14504,1.14235,6.56093,52.5233,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/456760239
"Nov. 21, 2013","Nov. 21, 2013",Run,621,5.24611,2594,8.2429,4.69991,7.27899,12.7662,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/435071993
"Nov. 21, 2013","Nov. 16, 2013",Run,1056,8.89809,5066,9.48794,5.11098,6.32382,11.7394,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/435072001
"Nov. 21, 2013","Nov. 2, 2013",Run,1092,9.25898,5607,10.0912,5.43844,5.94578,11.0326,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/435072019
"Sept. 20, 2013","Sept. 20, 2013",Run,670,5.60307,2880,8.56672,5.60786,7.00385,10.6993,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/388977227
"Sept. 20, 2013","Sept. 10, 2013",Run,357,2.99758,1393,7.74766,6.50398,7.74427,9.22513,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/388977241
"Sept. 9, 2013","Sept. 8, 2013",Run,200,2.48,2812,18.9,13.9265,3.17,4.30834,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/379178231
"Sept. 9, 2013","Sept. 8, 2013",Run,129,1.4,3401,40.49,3.48162,1.48,17.2334,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/379178203
"Sept. 7, 2013","Sept. 7, 2013",Run,1064,8.96256,4860,9.037596401,0,6.638933333,0,,0,,,http://www.mapmyrun.com/workout/377665401
"Sept. 2, 2013","Sept. 2, 2013",Run,1551,13.13,5770,7.32,5.87309,8.19,10.2161,,0,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/372511309
"Aug. 30, 2013","Aug. 30, 2013",Run,673,5.56,2595,7.78,0,7.71,0,,0,,,http://www.mapmyrun.com/workout/370320195
"Aug. 30, 2013","Aug. 28, 2013",Run,571,4.75047,2429,8.52316,3.14522,7.03964,19.0766,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/370319425
"Aug. 26, 2013","Aug. 26, 2013",Run,1164,9.87326,5601,9.45449,3.82031,6.34619,15.7055,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/366553895
"Aug. 24, 2013","Aug. 24, 2013",Run,529,4.44298,2293,8.60244,6.73253,6.97477,8.91195,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/364915891
"Aug. 24, 2013","Aug. 22, 2013",Run,741,6.25625,3003,7.99952,5.16312,7.50045,11.6209,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/364915903
"Aug. 18, 2013","Aug. 18, 2013",Run,1779,15.0072,8059,8.94975,6.19884,6.7041,9.67922,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/359267225
"Aug. 17, 2013","Aug. 17, 2013",Run,282,3.15018,6760,35.7632,12.8892,1.6777,4.65506,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/358513055
"Aug. 16, 2013","Aug. 16, 2013",Run,772,6.49842,3285,8.42412,5.86923,7.12241,10.2228,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/357760571
"Aug. 14, 2013","Aug. 14, 2013",Run,527,4.59241,2102,7.62867,0.796082,7.86507,75.3691,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/356015899
"Aug. 14, 2013","Aug. 12, 2013",Run,409,3.42858,1528,7.42591,5.17907,8.07981,11.5851,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/356015911
"Aug. 10, 2013","Aug. 10, 2013",Run,1750,14.6483,8186,9.31333,4.66639,6.44238,12.8579,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/352117233
"Aug. 10, 2013","Aug. 9, 2013",Run,451,3.81653,1612,7.04,5.28312,8.52273,11.3569,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/352117257
"Aug. 8, 2013","Aug. 7, 2013",Run,1079,9.10579,4747,8.68882,5.52242,6.90542,10.8648,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/350504793
"Aug. 8, 2013","Aug. 5, 2013",Run,542,4.53433,2291,8.41883,6.56286,7.12688,9.14236,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/350504813
"Aug. 8, 2013","Aug. 3, 2013",Run,1320,11.2551,6527,9.66573,0.756989,6.2075,79.2614,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/350504833
"Aug. 3, 2013","Aug. 2, 2013",Run,663,5.53382,2903,8.74263,6.84769,6.86292,8.76208,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/345525307
"Aug. 3, 2013","Aug. 1, 2013",Run,504,4.23485,2024,7.9639,4.77097,7.534,12.5761,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/345525331
"Aug. 3, 2013",31-Jul-13,Run,1084,9.04055,4427,8.16015,5.76082,7.35281,10.4152,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/345525355
"Aug. 3, 2013",29-Jul-13,Run,534,4.54593,1901,6.97048,2.7513,8.60773,21.8079,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/345525387
28-Jul-13,27-Jul-13,Run,1555,13.0018,6419,8.22773,3.96195,7.29241,15.1441,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/340102301
26-Jul-13,26-Jul-13,Run,454,3.82711,1903,8.28875,5.43624,7.23873,11.037,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/338824363
26-Jul-13,24-Jul-13,Run,838,6.99828,3110,7.40541,4.95976,8.10218,12.0974,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/338824369
26-Jul-13,23-Jul-13,Run,447,3.75412,1650,7.32652,6.15899,8.18942,9.74186,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/338824381
21-Jul-13,21-Jul-13,Run,1142,9.61716,4968,8.61072,4.68105,6.96806,12.8176,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/334207589
21-Jul-13,20-Jul-13,Run,479,4.00103,1903,7.92624,5.09061,7.56979,11.7864,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/334207605
19-Jul-13,19-Jul-13,Run,770,6.50898,3795,9.71826,5.80571,6.17394,10.3346,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/331864689
19-Jul-13,17-Jul-13,Run,847,7.1837,4218,9.78563,0.820182,6.13144,73.1545,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/331864709
19-Jul-13,16-Jul-13,Run,539,4.62253,2558,9.22049,7.29068,6.50725,8.22969,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/331864737
14-Jul-13,14-Jul-13,Run,1378,11.6635,7049,10.0722,4.50948,5.95696,13.3053,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847317
14-Jul-13,12-Jul-13,Run,625,5.20182,2663,8.53401,3.82958,7.03069,15.6675,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847339
14-Jul-13,11-Jul-13,Run,676,5.71993,3234,9.42129,5.46281,6.36856,10.9834,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847375
14-Jul-13,9-Jul-13,Run,405,3.43257,1476,7.16602,5.30192,8.37285,11.3167,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847383
14-Jul-13,8-Jul-13,Run,546,4.62603,2235,8.04994,4.59052,7.45347,13.0704,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847399
14-Jul-13,6-Jul-13,Run,1150,9.70159,5437,9.34253,1.89678,6.42224,31.6325,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/327847421
5-Jul-13,5-Jul-13,Run,410,3.43392,1548,7.51538,5.18809,7.98363,11.565,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/319892399
4-Jul-13,4-Jul-13,Run,724,6.02098,2887,7.99237,4.45259,7.50716,13.4753,,,,Garmin Forerunner 10,http://www.mapmyrun.com/workout/319401003
3-Jul-13,3-Jul-13,Run,0,3.24,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/318427883
2-May-17,2-Jul-13,Run,0,5.13998,0,0,0,0,0,,11540,,,http://www.mapmyrun.com/workout/2165941220
3-Jul-13,2-Jul-13,Run,0,5.14,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/318427551
30-Jun-13,30-Jun-13,Run,0,10.52,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/315818627
29-Jun-13,29-Jun-13,Run,463,3.86366,1778,7.66422,5.65459,7.82859,10.6108,,,,Unknown,http://www.mapmyrun.com/workout/314889819
2-May-17,28-Jun-13,Run,0,6.09689,0,0,0,0,0,,13689,,,http://www.mapmyrun.com/workout/2165941121
29-Jun-13,28-Jun-13,Run,0,6.09744,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/314891153
26-Jun-13,26-Jun-13,Run,735,6.18,3153,8.5,0,7.06,0,,0,,,http://www.mapmyrun.com/workout/312859483
29-Jun-13,25-Jun-13,Run,389,3.31301,1591,8.01451,4.61169,7.48642,13.0104,,,,Unknown,http://www.mapmyrun.com/workout/314889837
29-Jun-13,23-Jun-13,Run,1303,10.926,5628,8.50088,4.74409,7.05809,12.6473,,,,Unknown,http://www.mapmyrun.com/workout/314889867
22-Jun-13,22-Jun-13,Run,410,3.41331,1538,11560.5,4.94547,0.00519007,12.1323,,,,Unknown,http://www.mapmyrun.com/workout/309302353
2-May-17,21-Jun-13,Run,0,4.51985,0,0,0,0,0,,10148,,,http://www.mapmyrun.com/workout/2165941001
22-Jun-13,21-Jun-13,Run,0,4.52,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/309303085
2-May-17,20-Jun-13,Machine Workout,500,0,2640,0,0,0,0,,,,,http://www.mapmyrun.com/workout/2165940902
22-Jun-13,20-Jun-13,Indoor Run / Jog,500,0,2640,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/309302855
22-Jun-13,19-Jun-13,Run,713,5.81691,3313,31472.3,4.425,0.00190644,13.5593,,,,,http://www.mapmyrun.com/workout/309302233
18-Jun-13,18-Jun-13,Run,534,4.49971,2029,15260.9,3.34356,0.00393163,17.9449,,,,,http://www.mapmyrun.com/workout/306232517
16-Jun-13,16-Jun-13,Run,1010,8.51,4520,8.85,5.09804,6.78,11.7692,,0,,,http://www.mapmyrun.com/workout/304313699
2-May-17,11-Jun-13,Run,0,5.55941,0,0,0,0,0,,12482,,,http://www.mapmyrun.com/workout/2165940743
12-Jun-13,11-Jun-13,Run,0,5.56,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/301586607
9-Jun-13,9-Jun-13,Run,1011,8.49419,4470,8.47744,5.16621,7.07761,11.6139,,,,,http://www.mapmyrun.com/workout/298923845
29-Jun-13,1-Jun-13,Run,1006,8.39077,4840,8.86637,5.05126,6.76715,11.8782,,,,Unknown,http://www.mapmyrun.com/workout/314889887
28-May-13,25-May-13,Run,1005,8.45561,4839,9.5374,4.8898,6.29102,12.2705,,,,Unknown,http://www.mapmyrun.com/workout/289296553
28-May-13,19-May-13,Run,1485,12.3488,6885,9.29246,1.90814,6.45685,31.4442,,,,Unknown,http://www.mapmyrun.com/workout/289296661
15-May-13,11-May-13,Run,991,8.32922,4839,9.68326,5.39425,6.19626,11.123,,,,Unknown,http://www.mapmyrun.com/workout/280406439
8-May-13,7-May-13,Run,740,6.24,3234,8.71,4.04184,6.89,14.8447,,0,,Unknown,http://www.mapmyrun.com/workout/275215054
8-May-13,5-May-13,Run,594,4.98073,2911,9.7,6.92068,6.18,8.66967,,0,,Unknown,http://www.mapmyrun.com/workout/275215094
8-May-13,2-May-13,Run,809,6.72,2949,7.31,2.66284,8.2,22.5323,,0,,Unknown,http://www.mapmyrun.com/workout/275215162
8-May-13,29-Apr-13,Run,903,7.68779,4478,9.74,5.90691,6.16,10.1576,,0,,Unknown,http://www.mapmyrun.com/workout/275215330
8-May-13,25-Apr-13,Run,552,4.66,2507,8.97,1.69195,6.69,35.4621,,0,,Unknown,http://www.mapmyrun.com/workout/275215370
21-Apr-13,21-Apr-13,Run,0,8.33,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/263573304
14-Apr-13,14-Apr-13,Run,999,8.32,4050,8.11,3.92864,7.4,15.2725,,0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/259358370
12-Apr-13,12-Apr-13,Run,0,5.02,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/258270928
9-Apr-13,7-Apr-13,Run,830,6.99981,3710,8.83469,6.13193,6.79141,9.78485,,,,Unknown,http://www.mapmyrun.com/workout/256531074
9-Apr-13,6-Apr-13,Run,1054,8.99868,4913,9.09873,5.96393,6.59433,10.0605,,,,Unknown,http://www.mapmyrun.com/workout/256531164
31-Mar-13,31-Mar-13,Run,0,8.33,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/251591906
2-May-17,29-Mar-13,Run,0,5.55941,0,0,0,0,0,,12482,,,http://www.mapmyrun.com/workout/2165940653
31-Mar-13,29-Mar-13,Run,0,5.56,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/251592198
2-May-17,17-Mar-13,Run,0,8.32948,0,0,0,0,0,,18701,,,http://www.mapmyrun.com/workout/2165940542
20-Mar-13,17-Mar-13,Run,0,8.33,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/246489808
13-Mar-13,10-Mar-13,Run,996,8.33415,4584,9.17437,5.08842,6.53996,11.7915,,,,Unknown,http://www.mapmyrun.com/workout/243451900
13-Mar-13,3-Mar-13,Run,1108,9.26144,4985,8.89281,6.10287,6.74703,9.83144,,,,Unknown,http://www.mapmyrun.com/workout/243451968
1-Mar-13,1-Mar-13,Run,722,6.04834,2935,8.088,4.46043,7.41839,13.4516,,,,Unknown,http://www.mapmyrun.com/workout/238417150
